"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"2368","P","P48","P32",0.1094701,0.2341550711,0.859987889120848,0.546674711355394,0.402053902905407
"2369","P","P49","P32",0.1107709,0.2312249612,0.864541026378916,0.563443770339541,0.414168033943717
"2370","P","P50","P32",0.1285739,0.2336379545,0.879434349625287,0.618295403802997,0.483963765079473
"2371","P","P51","P32",0.2301107,0.2311667729,0.998628279546163,1.05728283776487,0.994066100259011
"2372","P","P52","P32",0.1215224,0.2340638079,0.871890406881177,0.590511303812416,0.452672353456902
"2373","P","P53","P32",0.1200981,0.230759581,0.874234297027884,0.599143776302203,0.454992497268768
"2374","P","P54","P32",0.0791722,0.233644432,0.832246341824172,0.444503479397659,0.28201302834459
"2375","P","P55","P32",0.1732758,0.2261734089,0.936015410096862,0.826681640952375,0.717099414054336
"2376","P","P56","P32",0.2162336,0.2339682417,0.977372541486851,0.978998633914746,0.903288333712563
"2377","P","P34","P33",0.2827643,0.2425604945,0.857818665581192,0.538685530396302,0.812286877847821
"2378","P","P35","P33",0.3344289,0.279747817,0.836494145691356,0.460148005262914,0.772988047564663
"2379","P","P36","P33",0.2867168,0.3021162539,0.978410463193301,0.98282126638328,0.928538976211968
"2380","P","P37","P33",0.1896883,0.2981905115,0.866098179873251,0.569178716886036,0.550952109598737
"2381","P","P38","P33",0.3096104,0.3179695431,0.987892136411093,1.01774196577046,0.96192131022719
"2382","P","P39","P33",0.2530864,0.2477838566,0.979048485418418,0.985171081844527,0.972146949031323
"2383","P","P40","P33",0.2487124,0.2558509854,0.99049819882559,1.02734001034239,0.96286197155131
"2384","P","P41","P33",0.2816234,0.2948804145,0.981545870926197,0.994368872842784,0.93741826121245
"2385","P","P42","P33",0.3259205,0.3107538013,0.953465036105431,0.890948055778877,0.932484264719429
"2386","P","P43","P33",0.3092417,0.2985986282,0.965583322689017,0.935579317915081,0.950931551184937
"2387","P","P44","P33",0.2589147,0.2969591618,0.948663855834139,0.873265462305521,0.827127259335292
"2388","P","P45","P33",0.2473879,0.3099277044,0.916903004349784,0.756291261498344,0.7318826472416
"2389","P","P46","P33",0.2872348,0.2846537278,0.991014068629567,1.02923994234108,0.987438347385529
"2390","P","P47","P33",0.260854,0.2896900273,0.96098737286003,0.918652581600711,0.865329754346122
"2391","P","P48","P33",0.1591326,0.2657983113,0.873148000148418,0.595142979617722,0.522750918803216
"2392","P","P49","P33",0.1492889,0.2889843713,0.835789763058223,0.457553786540099,0.431767758916943
"2393","P","P50","P33",0.1754866,0.2720924691,0.882832869544631,0.630812044035026,0.569384882856469
"2394","P","P51","P33",0.2238278,0.2867858746,0.918886460246837,0.76359626616764,0.717163406788087
"2395","P","P52","P33",0.1651255,0.2576758828,0.889144556696845,0.6540577860687,0.569787276564033
"2396","P","P53","P33",0.1591589,0.2904537284,0.843852984351027,0.487250372827206,0.462403128687215
"2397","P","P54","P33",0.1086165,0.2715923135,0.817165323903797,0.38896057244935,0.326804673740506
"2398","P","P55","P33",0.2031893,0.3070476618,0.869657420765058,0.582287287322327,0.575497242119228
"2399","P","P56","P33",0.1994373,0.2662479652,0.916545368401501,0.754974099732357,0.686552978777472
"2400","P","P35","P34",0.3517241,0.2515241129,0.715117653012688,0.0131222624279349,0.619383400457829
"2401","P","P36","P34",0.2635479,0.2481943627,0.941742896452599,0.847775790126129,0.922510419372988
"2402","P","P37","P34",0.1730741,0.2486311736,0.908628967117852,0.725818246845987,0.632503713998685
"2403","P","P38","P34",0.222497,0.2379304176,0.980150021800559,0.989228005130239,0.91657233909112
"2404","P","P39","P34",0.246476,0.2468809724,0.99946256204182,1.06035547352921,0.997823088782599
"2405","P","P40","P34",0.2317546,0.2493445957,0.977103675856699,0.978008410392965,0.908173970729051
"2406","P","P41","P34",0.2583728,0.2496355604,0.966183593629051,0.937790096600056,0.954933356931232
"2407","P","P42","P34",0.2430383,0.2451201815,0.997249687137407,1.052205525989,0.988779737165001
"2408","P","P43","P34",0.2701518,0.2486275787,0.920325456650668,0.768896043926604,0.893961315200414
"2409","P","P44","P34",0.225176,0.2490718371,0.969159658064283,0.948750846787545,0.876178927755148
"2410","P","P45","P34",0.1910455,0.2452898417,0.932945126456432,0.815373884443785,0.726630042732961
"2411","P","P46","P34",0.301845,0.2508490177,0.831052419950637,0.440106303300168,0.774481267406645
"2412","P","P47","P34",0.222687,0.250030315,0.964823288688083,0.93278013698351,0.859310214795687
"2413","P","P48","P34",0.1265732,0.2509916735,0.857551344314143,0.537700994714465,0.432456648065431
"2414","P","P49","P34",0.1315696,0.2503864113,0.863182114191304,0.558438940189085,0.453573038974676
"2415","P","P50","P34",0.1322333,0.2510883911,0.863033357813799,0.557891075205611,0.454508264654691
"2416","P","P51","P34",0.2031186,0.250379201,0.940693055453421,0.843909259283467,0.763131504894535
"2417","P","P52","P34",0.1163826,0.2496184071,0.849215500849123,0.507000349681232,0.395939983342371
"2418","P","P53","P34",0.1355887,0.2505077457,0.867055132550905,0.572703143009622,0.469298376073746
"2419","P","P54","P34",0.0914095,0.2513124566,0.82400987397513,0.414168831581611,0.299715866034512
"2420","P","P55","P34",0.1781532,0.2460034302,0.917441754107943,0.758275459636947,0.664402053967552
"2421","P","P56","P34",0.166281,0.2506434648,0.89881187210559,0.689662199711257,0.596286589897115
"2422","P","P36","P35",0.3698036,0.2826089752,0.764213693971611,0.193941411964756,0.671328051401084
"2423","P","P37","P35",0.2150636,0.2818232871,0.914948921848955,0.749094438108443,0.69821131877982
"2424","P","P38","P35",0.3114065,0.2761328825,0.886728062837481,0.645157916425916,0.843518327571332
"2425","P","P39","P35",0.315893,0.2553381503,0.808305819692111,0.356331301624535,0.742575532256532
"2426","P","P40","P35",0.2932878,0.2619760695,0.893238891968912,0.669137092003638,0.855341942694516
"2427","P","P41","P35",0.3439294,0.2818010063,0.819357130562261,0.397032926313162,0.748477969166863
"2428","P","P42","P35",0.3006865,0.2817982932,0.937183056771754,0.830982046333131,0.912535792335929
"2429","P","P43","P35",0.3297462,0.2821948771,0.855794174731961,0.531229395309779,0.799101705090325
"2430","P","P44","P35",0.28962,0.2817264158,0.972745030729922,0.961955659711581,0.962054891242542
"2431","P","P45","P35",0.2512474,0.2816005587,0.959461698430162,0.913033571442445,0.85604324878835
"2432","P","P46","P35",0.2815913,0.2786590592,0.989586891356374,1.02398369406247,0.985564234532317
"2433","P","P47","P35",0.2458082,0.2808189471,0.953578456965456,0.891365781180946,0.834692268759156
"2434","P","P48","P35",0.1571007,0.2693232407,0.866861271921806,0.571989160509248,0.505654514879027
"2435","P","P49","P35",0.1558849,0.2802179458,0.852706051816867,0.519855937322819,0.474359332116934
"2436","P","P50","P35",0.1450315,0.2730685135,0.850243589676111,0.510786767969007,0.451579354922994
"2437","P","P51","P35",0.2094761,0.2798585617,0.910967319647135,0.734430324467807,0.681865440127914
"2438","P","P52","P35",0.1321832,0.263718678,0.848429440407238,0.504105314199549,0.425256638087796
"2439","P","P53","P35",0.1580437,0.2808814628,0.854104348646123,0.525005819849552,0.480579281026599
"2440","P","P54","P35",0.1109519,0.2728971581,0.817844211016254,0.391460891984459,0.332511227848709
"2441","P","P55","P35",0.2200625,0.2822210091,0.920303217757833,0.768814138795141,0.717608612851612
"2442","P","P56","P35",0.1899235,0.2694020842,0.901887557286256,0.700989849919885,0.635814091768843
"2443","P","P37","P36",0.1987627,0.2962434163,0.878337271242864,0.61425489918775,0.589314995497046
"2444","P","P38","P36",0.3967318,0.3016046011,0.760222903987026,0.179243460013876,0.65667429025072
"2445","P","P39","P36",0.3154532,0.2529493138,0.801860034388619,0.332591680386043,0.734770385368022
"2446","P","P40","P36",0.2961386,0.2612329429,0.882130674285622,0.628225881341193,0.840451297088057
"2447","P","P41","P36",0.3205638,0.2942447923,0.917897754830708,0.759954895723199,0.883667531923913
"2448","P","P42","P36",0.2817519,0.3019837518,0.971831666801485,0.958591769558082,0.906722354992231
